dataset_code,dataset_name,monitoring_location_name,sample_date,sample_time,depth_m,depth_bin_m,avg_par_air_surface,avg_par_water,avg_water_to_air_par_light_pct,method_code,method_description,gear_type_code,gear_type_desc,collection_authority,dropped_for_best_fit,update_date,account,version
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-07-11,8:36,3,3,,31.8,2.361678426,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-07-26,8:31,0.5,0.5,,452,35.90150913,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-07-26,8:31,1,1,,280.1,22.24781573,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-07-26,8:31,2,2,,88.6,7.037331215,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-07-26,8:31,3,3,,25.05,1.989674345,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,TRUE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-07-26,8:31,4,4,,1.67,0.132644956,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-08-09,13:26,0.592,0.6,592.4,141,23.8,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-08-09,13:26,1,1,547.2,74.44,13.61,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-08-09,13:26,2.016,2,511.3,21.53,4.211,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-08-09,13:26,3,3,439.6,5.084,1.156,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-08-24,9:32,0.51,0.5,494.9,119,24.05,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-08-24,9:32,0.994,1,519.7,66.07,12.71,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-08-24,9:32,2,2,586.7,30.58,5.213,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-08-24,9:32,3,3,593.6,10.7,1.802,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-09-06,14:04,0.506,0.5,647.8,163.1,25.18,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-09-06,14:04,1.01,1,656.8,90.7,13.8,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-09-06,14:04,1.992,2,650.7,42.32,6.504,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-09-06,14:04,3.012,3,587.6,15.41,2.622,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-09-06,14:04,3.966,4,509.1,2.791,0.548,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-09-20,8:32,0.504,0.5,789.6,236.9,30,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-09-20,8:32,1,1,877,114.8,13.09,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-09-20,8:32,1.97,2,849,41.11,4.841,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-09-20,8:32,2.998,3,767.2,13.83,1.803,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-09-20,8:32,4,4,788.6,2.501,0.317,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-10-04,13:37,0.552,0.6,456.4,104.9,22.98,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-10-04,13:37,0.576,0.6,401.6,100.2,24.95,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-10-04,13:37,1.044,1,437.1,47.23,10.81,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-10-04,13:37,1.07,1.1,399.8,46.96,11.75,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-10-04,13:37,2.006,2,430.1,16.88,3.925,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-10-04,13:37,2.048,2,467.2,13.68,2.928,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-10-04,13:37,3.03,3,332.5,3.963,1.192,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-10-04,13:37,3.06,3.1,459.3,4.542,0.989,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-10-31,13:20,0.5,0.5,,51.5,21.86836518,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-10-31,13:20,1,1,,20.4,8.662420382,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-10-31,13:20,2,2,,3.17,1.346072187,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-10-31,13:20,3,3,,0.62,0.263269639,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-06,15:19,0.55,0.6,1160,516.9,44.55,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-06,15:19,1.019,1,1116,274.1,24.56,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-06,15:19,1.53,1.5,1125,143.8,12.78,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-06,15:19,2.022,2,1121,75.32,6.719,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-06,15:19,2.54,2.5,885,28.43,3.213,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-06,15:19,3,3,799.1,11.33,1.418,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-06,15:19,3.5,3.5,1026,7.939,0.774,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-22,8:25,0.481,0.5,286.9,82.1,28.63329,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-22,8:25,1.013,1,175.1,27.03,15.44187,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-22,8:25,1.501,1.5,192.2,20.23,10.53,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-22,8:25,1.994,2,270.8,18.54,6.846492,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-22,8:25,2.504,2.5,289.4,11.1,3.84,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-22,8:25,3.039,3,251.6,4.615,1.83,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-05-22,8:25,3.521,3.5,176.4,1.755,0.99,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-05,9:24,0.582,0.6,665.3,181,27.20901,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-05,9:24,1.002,1,587.3,83,14.13247,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-05,9:24,1.547,1.5,712.5,59.52,8.35,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-05,9:24,2.001,2,874,34.8,3.981958,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-05,9:24,2.489,2.5,960,23.67,2.464,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-05,9:24,3.027,3,734.3,13.49,1.837453,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-05,9:24,3.549,3.5,655.4,4.406,0.672,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-13,8:32,0.565,0.6,606.2,135,22.27235,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-13,8:32,1.013,1,616.2,71.34,11.57792,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-13,8:32,1.516,1.5,672.1,50.93,7.577,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-13,8:32,2.026,2,826,40.81,4.939957,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-13,8:32,2.483,2.5,785.1,20.17,2.569,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-13,8:32,3.023,3,811,14.5,1.787341,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-13,8:32,3.549,3.5,731.3,6.832,0.934,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-19,8:19,0.519,0.5,1270,537.5,42.32131,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-19,8:19,1.037,1,1397,143.3,10.2605,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-19,8:19,1.527,1.5,1406,89,6.334,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-19,8:19,2.019,2,1323,45.64,3.449,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-19,8:19,2.572,2.6,1411,24.86,1.762,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-19,8:19,3.019,3,1480,16.87,1.14,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-06-19,8:19,3.504,3.5,1368,8.12,0.594,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-03,8:30,0.506,0.5,699.1,68.2,9.755642,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-03,8:30,1.033,1,666.1,33.53,5.034044,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-03,8:30,1.501,1.5,957,13.96,1.458,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-03,8:30,2.001,2,1261,4.914,0.3895867,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-17,8:29,0.499,0.5,1100,426.1,38.73198,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-17,8:29,0.983,1,1233,166.5,13.50621,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-17,8:29,1.519,1.5,1236,61.87,5.005,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-17,8:29,2.014,2,1235,21.6,1.748679,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-17,8:29,2.489,2.5,1358,5.773,0.425,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-31,8:34,0.59,0.6,1039,361.5,34.79761,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-31,8:34,1,1,1039,180.6,17.3832,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-31,8:34,1.525,1.5,1092,70.09,6.421,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-31,8:34,2.011,2,1153,34.21,2.968319,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-31,8:34,2.57,2.6,1134,16.32,1.439,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-07-31,8:34,3.003,3,1138,8.94,0.7851695,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-14,8:48,0.53,0.5,1025,450.5,43.96721,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-14,8:48,1.005,1,1033,229.8,22.2406,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-14,8:48,1.524,1.5,1058,76.34,7.213,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-14,8:48,2.029,2,1095,45.87,4.190757,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-14,8:48,2.527,2.5,1105,25.48,2.306,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-14,8:48,3.008,3,1119,12.7,1.135014,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-14,8:48,3.52,3.5,1108,5.096,0.46,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-28,8:23,0.507,0.5,768.9,335.8,43.67678,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-28,8:23,0.987,1,763.5,140.7,18.43139,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-28,8:23,1.511,1.5,798.3,68.16,8.54,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-28,8:23,1.992,2,778.9,34.2,4.39105,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-28,8:23,2.511,2.5,775.4,12.36,1.594,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-08-28,8:23,3.048,3,833,6.704,0.8046944,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-09-11,8:37,0.51,0.5,201.2,43.15,21.44606,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-09-11,8:37,1.038,1,228.1,27.39,12.00937,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-09-11,8:37,1.552,1.6,236.7,14.62,6.18,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2024-09-11,8:37,2.015,2,233.7,8.3,3.549552,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
